Participant	Task	Stimulus_Side	Response	RT	ITI	Previous_Response	Previous_RT	Trial_Onset	Trial_End	Trial_Order	Duration	Conflict	Cue_Response	Cue_Response_RT	Stop_Signal	Stop_Signal_RT
S201210	Conflict_Resolution	RIGHT	RIGHT	711.533900000063	1316.6666693	n/a	n/a	2020-12-10 13:45:25.970035	2020-12-10 13:45:26.888128	1	6.89667063333333	True	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	RIGHT	RIGHT	470.438599999966	983.3333353	n/a	n/a	2020-12-10 13:45:27.890164	2020-12-10 13:45:28.568467	2	6.89667063333333	False	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	RIGHT	RIGHT	579.435300000114	650.0000013	n/a	n/a	2020-12-10 13:45:29.237358	2020-12-10 13:45:30.025565	3	6.89667063333333	True	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	RIGHT	RIGHT	440.269400000034	550.0000011	n/a	n/a	2020-12-10 13:45:30.592579	2020-12-10 13:45:31.241690	4	6.89667063333333	False	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	LEFT	LEFT	477.561000000151	783.3333349	n/a	n/a	2020-12-10 13:45:32.043510	2020-12-10 13:45:32.729758	5	6.89667063333333	True	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	LEFT	LEFT	527.421000000004	916.6666685	n/a	n/a	2020-12-10 13:45:33.665479	2020-12-10 13:45:34.401852	6	6.89667063333333	True	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	LEFT	LEFT	398.332900000014	950.0000019	n/a	n/a	2020-12-10 13:45:35.370866	2020-12-10 13:45:35.977788	7	6.89667063333333	False	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	RIGHT	RIGHT	454.64939999988	1333.333336	n/a	n/a	2020-12-10 13:45:37.330518	2020-12-10 13:45:37.993236	8	6.89667063333333	False	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	LEFT	LEFT	450.307699999939	866.6666684	n/a	n/a	2020-12-10 13:45:38.878868	2020-12-10 13:45:39.537086	9	6.89667063333333	False	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	LEFT	LEFT	478.142299999945	766.6666682	n/a	n/a	2020-12-10 13:45:40.322991	2020-12-10 13:45:41.009708	10	6.89667063333333	False	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	LEFT	LEFT	381.187100000034	583.3333345	n/a	n/a	2020-12-10 13:45:41.612097	2020-12-10 13:45:42.201672	11	6.89667063333333	False	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	LEFT	LEFT	606.476500000099	1350.0000027	n/a	n/a	2020-12-10 13:45:43.571174	2020-12-10 13:45:44.385500	12	6.89667063333333	True	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	LEFT	LEFT	409.840199999962	1450.0000029	n/a	n/a	2020-12-10 13:45:45.855189	2020-12-10 13:45:46.473149	13	6.89667063333333	False	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	LEFT	LEFT	472.85399999987	1100.0000022	n/a	n/a	2020-12-10 13:45:47.592701	2020-12-10 13:45:48.272371	14	6.89667063333333	False	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	RIGHT	RIGHT	420.433500000172	1050.0000021	n/a	n/a	2020-12-10 13:45:49.341559	2020-12-10 13:45:49.969865	15	6.89667063333333	False	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	RIGHT	RIGHT	650.053699999944	850.0000017	n/a	n/a	2020-12-10 13:45:50.838772	2020-12-10 13:45:51.697505	16	6.89667063333333	True	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	RIGHT	RIGHT	587.021499999992	833.333335	n/a	n/a	2020-12-10 13:45:52.550383	2020-12-10 13:45:53.345811	17	6.89667063333333	True	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	RIGHT	RIGHT	492.37119999998	983.3333353	n/a	n/a	2020-12-10 13:45:54.348974	2020-12-10 13:45:55.048694	18	6.89667063333333	True	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	RIGHT	RIGHT	408.161800000016	733.3333348	n/a	n/a	2020-12-10 13:45:55.801309	2020-12-10 13:45:56.417592	19	6.89667063333333	False	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	LEFT	LEFT	419.740999999931	1016.6666687	n/a	n/a	2020-12-10 13:45:57.453529	2020-12-10 13:45:58.081062	20	6.89667063333333	False	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	LEFT	LEFT	457.988299999897	900.0000018	n/a	n/a	2020-12-10 13:45:58.998797	2020-12-10 13:45:59.666568	21	6.89667063333333	False	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	RIGHT	RIGHT	392.211999999972	1483.3333363	n/a	n/a	2020-12-10 13:46:01.169228	2020-12-10 13:46:01.768491	22	6.89667063333333	False	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	LEFT	LEFT	480.628400000114	1300.0000026	n/a	n/a	2020-12-10 13:46:03.087971	2020-12-10 13:46:03.776073	23	6.89667063333333	True	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	RIGHT	RIGHT	484.452000000147	1050.0000021	n/a	n/a	2020-12-10 13:46:04.844804	2020-12-10 13:46:05.537223	24	6.89667063333333	True	n/a	n/a	n/a	n/a
S201210	Conflict_Resolution	LEFT	LEFT	586.866100000179	1050.0000021	n/a	n/a	2020-12-10 13:46:06.606069	2020-12-10 13:46:07.401941	25	6.89667063333333	True	n/a	n/a	n/a	n/a
